"","Site","Quadrat","date","meanT7","meanT14","meanT21","meanT28","meanT35","meanT42","meanRH7","meanRH14","meanRH21","meanRH28","meanRH35","meanRH42","VisSky","Grid","Rachis","Diameter","Vegetation","Year","daynumber","r","area","sumareaqmm","sumareaqum"
"4077","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,2,312.0115,"Mud",19,218,156.00575,76459.43494,19.5741671695753,19574167.1695753
"4078","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,8,451.1325,"Mud",19,218,225.56625,159844.6525,19.5741671695753,19574167.1695753
"4079","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,6,558.928,"Mud",19,218,279.464,245358.7862,19.5741671695753,19574167.1695753
"4080","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,383.8435,"Mud",19,218,191.92175,115717.2922,19.5741671695753,19574167.1695753
"4081","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,723.9095,"Mud",19,218,361.95475,411583.9524,19.5741671695753,19574167.1695753
"4082","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,1,219.2465,"Mud",19,218,109.62325,37753.32612,19.5741671695753,19574167.1695753
"4083","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,208.3815,"Mud",19,218,104.19075,34104.22628,19.5741671695753,19574167.1695753
"4084","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,212.499,"Mud",19,218,106.2495,35465.30202,19.5741671695753,19574167.1695753
"4085","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,450.623,"Mud",19,218,225.3115,159483.8057,19.5741671695753,19574167.1695753
"4086","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,350.7325,"Mud",19,218,175.36625,96614.40933,19.5741671695753,19574167.1695753
"4087","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,391.6985,"Mud",19,218,195.84925,120501.8455,19.5741671695753,19574167.1695753
"4088","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,354.661,"Mud",19,218,177.3305,98790.85632,19.5741671695753,19574167.1695753
"4089","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,573.518,"Mud",19,218,286.759,258335.4387,19.5741671695753,19574167.1695753
"4090","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,280.025,"Mud",19,218,140.0125,61586.21208,19.5741671695753,19574167.1695753
"4091","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,560.611,"Mud",19,218,280.3055,246838.6209,19.5741671695753,19574167.1695753
"4092","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,556.4025,"Mud",19,218,278.20125,243146.5024,19.5741671695753,19574167.1695753
"4093","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,8,270.681,"Mud",19,218,135.3405,57544.71267,19.5741671695753,19574167.1695753
"4094","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,3,621.055,"Mud",19,218,310.5275,302935.3861,19.5741671695753,19574167.1695753
"4095","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,5,460.7215,"Mud",19,218,230.36075,166711.9918,19.5741671695753,19574167.1695753
"4096","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,4,726.036,"Mud",19,218,363.018,414005.5777,19.5741671695753,19574167.1695753
"4097","Devon","C","06/08/2019",16.31882937,16.58050099,16.6222123,16.70034474,16.72837202,16.66456101,96.09556052,94.28948413,94.68498347,91.81074281,88.98730952,88.66579861,0.048,10,7,586.984,"Mud",19,218,293.492,270609.107,19.5741671695753,19574167.1695753
"4098","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1051.648,"Mud",19,224,525.824,868621.7142,44.5744537601824,44574453.7601824
"4099","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,587.718,"Mud",19,224,293.859,271286.3019,44.5744537601824,44574453.7601824
"4100","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,284.0695,"Mud",19,224,142.03475,63378.08244,44.5744537601824,44574453.7601824
"4101","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,919.912,"Mud",19,224,459.956,664633.8399,44.5744537601824,44574453.7601824
"4102","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,287.079,"Mud",19,224,143.5395,64728.08089,44.5744537601824,44574453.7601824
"4103","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,503.3245,"Mud",19,224,251.66225,198969.2775,44.5744537601824,44574453.7601824
"4104","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,383.842,"Mud",19,224,191.921,115716.3878,44.5744537601824,44574453.7601824
"4105","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,380.3195,"Mud",19,224,190.15975,113602.2854,44.5744537601824,44574453.7601824
"4106","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,324.9385,"Mud",19,224,162.46925,82926.28769,44.5744537601824,44574453.7601824
"4107","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,302.473,"Mud",19,224,151.2365,71856.01178,44.5744537601824,44574453.7601824
"4108","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,381.4525,"Mud",19,224,190.72625,114280.1528,44.5744537601824,44574453.7601824
"4109","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1106.82,"Mud",19,224,553.41,962152.4225,44.5744537601824,44574453.7601824
"4110","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,475.256,"Mud",19,224,237.628,177396.5209,44.5744537601824,44574453.7601824
"4111","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1074.172,"Mud",19,224,537.086,906228.1252,44.5744537601824,44574453.7601824
"4112","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,282.831,"Mud",19,224,141.4155,62826.64946,44.5744537601824,44574453.7601824
"4113","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,339.0665,"Mud",19,224,169.53325,90294.15706,44.5744537601824,44574453.7601824
"4114","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,866.992,"Mud",19,224,433.496,590364.2651,44.5744537601824,44574453.7601824
"4115","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,7,249.78,"Mud",19,224,124.89,49001.02943,44.5744537601824,44574453.7601824
"4116","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1294.856,"Mud",19,224,647.428,1316839.449,44.5744537601824,44574453.7601824
"4117","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,274.2275,"Mud",19,224,137.11375,59062.50875,44.5744537601824,44574453.7601824
"4118","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,310.812,"Mud",19,224,155.406,75872.6822,44.5744537601824,44574453.7601824
"4119","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,629.633,"Mud",19,224,314.8165,311361.453,44.5744537601824,44574453.7601824
"4120","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,5,1854.46,"Mud",19,224,927.23,2701001.478,44.5744537601824,44574453.7601824
"4121","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,350.933,"Mud",19,224,175.4665,96724.90224,44.5744537601824,44574453.7601824
"4122","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,839.753,"Mud",19,224,419.8765,553851.0832,44.5744537601824,44574453.7601824
"4123","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,326.068,"Mud",19,224,163.034,83503.80026,44.5744537601824,44574453.7601824
"4124","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,423.8325,"Mud",19,224,211.91625,141084.2043,44.5744537601824,44574453.7601824
"4125","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,415.9265,"Mud",19,224,207.96325,135869.8401,44.5744537601824,44574453.7601824
"4126","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,1,448.375,"Mud",19,224,224.1875,157896.5572,44.5744537601824,44574453.7601824
"4127","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,1019.4615,"Mud",19,224,509.73075,816265.6857,44.5744537601824,44574453.7601824
"4128","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,972.83,"Mud",19,224,486.415,743299.4151,44.5744537601824,44574453.7601824
"4129","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,326.069,"Mud",19,224,163.0345,83504.31245,44.5744537601824,44574453.7601824
"4130","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,540.4675,"Mud",19,224,270.23375,229418.8236,44.5744537601824,44574453.7601824
"4131","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,527.44,"Mud",19,224,263.72,218492.2348,44.5744537601824,44574453.7601824
"4132","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,581.689,"Mud",19,224,290.8445,265748.9662,44.5744537601824,44574453.7601824
"4133","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,6,491.27,"Mud",19,224,245.635,189552.8724,44.5744537601824,44574453.7601824
"4134","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,379.19,"Mud",19,224,189.595,112928.519,44.5744537601824,44574453.7601824
"4135","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,340.7615,"Mud",19,224,170.38075,91199.178,44.5744537601824,44574453.7601824
"4136","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,760.638,"Mud",19,224,380.319,454407.9466,44.5744537601824,44574453.7601824
"4137","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,6,630.6635,"Mud",19,224,315.33175,312381.4775,44.5744537601824,44574453.7601824
"4138","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,754.985,"Mud",19,224,377.4925,447678.799,44.5744537601824,44574453.7601824
"4139","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,229.8155,"Mud",19,224,114.90775,41480.93284,44.5744537601824,44574453.7601824
"4140","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,609.566,"Mud",19,224,304.783,291830.9519,44.5744537601824,44574453.7601824
"4141","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1110.444,"Mud",19,224,555.222,968463.3832,44.5744537601824,44574453.7601824
"4142","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,383.522,"Mud",19,224,191.761,115523.5282,44.5744537601824,44574453.7601824
"4143","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,687.1725,"Mud",19,224,343.58625,370869.7603,44.5744537601824,44574453.7601824
"4144","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1123.4455,"Mud",19,224,561.72275,991274.4202,44.5744537601824,44574453.7601824
"4145","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,572.552,"Mud",19,224,286.276,257465.9215,44.5744537601824,44574453.7601824
"4146","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1050.5235,"Mud",19,224,525.26175,866765.1179,44.5744537601824,44574453.7601824
"4147","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1231.2395,"Mud",19,224,615.61975,1190624.901,44.5744537601824,44574453.7601824
"4148","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,842.22,"Mud",19,224,421.11,557110.0358,44.5744537601824,44574453.7601824
"4149","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,335.537,"Mud",19,224,167.7685,88424.11378,44.5744537601824,44574453.7601824
"4150","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,805.848,"Mud",19,224,402.924,510030.498,44.5744537601824,44574453.7601824
"4151","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,1105.357,"Mud",19,224,552.6785,959610.5481,44.5744537601824,44574453.7601824
"4152","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,944.8645,"Mud",19,224,472.43225,701179.0727,44.5744537601824,44574453.7601824
"4153","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,3,1514.4945,"Mud",19,224,757.24725,1801462.733,44.5744537601824,44574453.7601824
"4154","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,7,1105.3575,"Mud",19,224,552.67875,959611.4163,44.5744537601824,44574453.7601824
"4155","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,718.822,"Mud",19,224,359.411,405819.2112,44.5744537601824,44574453.7601824
"4156","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,806.9785,"Mud",19,224,403.48925,511462.5148,44.5744537601824,44574453.7601824
"4157","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,382.013,"Mud",19,224,191.0065,114616.2423,44.5744537601824,44574453.7601824
"4158","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,5,587.7575,"Mud",19,224,293.87875,271322.7689,44.5744537601824,44574453.7601824
"4159","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,903.02,"Mud",19,224,451.51,640449.0999,44.5744537601824,44574453.7601824
"4160","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,816.02,"Mud",19,224,408.01,522987.7152,44.5744537601824,44574453.7601824
"4161","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,391.056,"Mud",19,224,195.528,120106.8532,44.5744537601824,44574453.7601824
"4162","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1095.5615,"Mud",19,224,547.78075,942678.0728,44.5744537601824,44574453.7601824
"4163","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,340.604,"Mud",19,224,170.302,91114.89295,44.5744537601824,44574453.7601824
"4164","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,6,801.9055,"Mud",19,224,400.95275,505052.1982,44.5744537601824,44574453.7601824
"4165","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,213.614,"Mud",19,224,106.807,35838.45725,44.5744537601824,44574453.7601824
"4166","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,782.112,"Mud",19,224,391.056,480427.413,44.5744537601824,44574453.7601824
"4167","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,640.4575,"Mud",19,224,320.22875,322159.1813,44.5744537601824,44574453.7601824
"4168","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,5,1773.395,"Mud",19,224,886.6975,2470022.109,44.5744537601824,44574453.7601824
"4169","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,981.3375,"Mud",19,224,490.66875,756356.7224,44.5744537601824,44574453.7601824
"4170","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1195.7715,"Mud",19,224,597.88575,1123016.864,44.5744537601824,44574453.7601824
"4171","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,1268.104,"Mud",19,224,634.052,1262989.169,44.5744537601824,44574453.7601824
"4172","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,6,257.127,"Mud",19,224,128.5635,51926.04518,44.5744537601824,44574453.7601824
"4173","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,641.9635,"Mud",19,224,320.98175,323676.0412,44.5744537601824,44574453.7601824
"4174","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,7,1152.827,"Mud",19,224,576.4135,1043802.085,44.5744537601824,44574453.7601824
"4175","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,2,680.391,"Mud",19,224,340.1955,363585.8742,44.5744537601824,44574453.7601824
"4176","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1015.0585,"Mud",19,224,507.52925,809230.0955,44.5744537601824,44574453.7601824
"4177","Devon","C","12/08/2019",15.28475198,15.78928323,16.26137897,16.30572545,16.46355754,16.45346644,98.37749008,97.29953621,95.43125,95.00411458,92.43222321,90.06651207,0.048,11,4,1824.0565,"Mud",19,224,912.02825,2613162.723,44.5744537601824,44574453.7601824
